Date,Adj Close,Volume,Close_-1,Delta,Delta_Class_Numeric,Close_-1_Delta,AVG_Weighted_Future_Return,Gain_Run,Gain_Loss,7-Day_Delta_AVG,30-Day_Delta_AVG,7-Day_High,30-Day_High,365-Day_High,7-Day_Low,30-Day_Low,365-Day_Low,Diff_from_7-Day_High,Diff_from_7-Day_Low,7-Day_AVG_Price,30-Day_AVG_Price,50-Day_AVG_Price,100-Day_AVG_Price,7-Day_AG_to_30-Day_AVG,30-Day_AG_to_50-Day_AVG,50-Day_AG_to_100-Day_AVG,7_to_30_5-Day_AVG,30_to_50_5-Day_AVG,50_to_100_5-Day_AVG,Year,Month
2021-09-20,42843.800781,43909845642,47260.21875,-0.09344895317480946,0.0,-0.021089044072889893,-0.01604448317070984,0.0,0.0,0.003976308075119788,-0.0009380665655623712,48278.363281,52633.535156,63503.45703099999,44963.074219,44883.910156,10246.186523,-0.021089044072889893,0.05108957896898642,47260.19642857144,48039.68802086669,46515.507031319925,40687.311093810036,-0.016225991974732783,0.032767158455792,0.14324357596578952,-0.027644641636858223,0.037769054114458855,0.1431540320686979,2021,9
2021-09-19,47260.21875,26967722648,48278.363281,-0.021089044072889893,0.0,0.02138558909013719,-0.08881911782306344,0.0,0.0,0.009712747747346632,0.001635430652412831,48278.363281,52633.535156,63503.45703099999,44963.074219,44883.910156,10246.186523,0.0,0.07373359405658828,47089.203683000014,48108.98658856669,46402.826562579925,40588.052890690036,-0.0211973474787147,0.036768450380620585,0.14326318356660228,-0.03271330874729818,0.03992096524243087,0.1430547180494533,2021,9
2021-09-18,48278.363281,28575630451,47267.519531,0.02138558909013719,1.0,-0.010795386736033603,-0.06679222972683192,0.0,0.0,0.007668356268076233,0.00234842576991562,48176.347656,52633.535156,63503.45703099999,44963.074219,44883.910156,10246.186523,-0.01886461239215199,0.051251951785498885,46649.64564728573,48056.96041670002,46281.97023445993,40472.29523444003,-0.029284306731252218,0.03835165558527796,0.1435469613563239,-0.03694981022851455,0.04215870631559215,0.14261740774883877,2021,9
2021-09-17,47267.519531,28727713711,47783.359375,-0.010795386736033603,0.0,-0.008157286720988165,-0.023058340222088268,0.0,0.0,0.004568342337122113,0.0027871975074338622,48176.347656,52633.535156,63503.45703099999,44883.910156,44801.1875,10246.186523,-0.008157286720988165,0.06459885533418502,46309.13002228573,47974.74934900003,46136.78828133993,40373.07125007003,-0.034718666575983125,0.039837213124856066,0.14276142123470226,-0.035275265009428444,0.045280234103406036,0.14169768883671646,2021,9
2021-09-16,47783.359375,31764293754,48176.347656,-0.008157286720988165,0.0,0.02301546207563394,-0.024598824123591698,0.0,0.0,0.006663595545803072,0.0021105582310757044,48176.347656,52633.535156,63503.45703099999,44883.910156,44695.359375,10246.186523,0.0,0.07335451587343206,46110.281808000014,47871.81601566669,45981.03921883993,40229.963984450034,-0.03679689542360776,0.041120793025749024,0.14295501822007195,-0.029357299247953456,0.04945820627220796,0.14027661099268077,2021,9
2021-09-15,48176.347656,30484496466,47092.492188,0.02301546207563394,1.0,0.04735926103780885,-0.015327915139453944,0.0,0.0,0.0011791914092739422,0.0006047393062282952,47092.492188,52633.535156,63503.45703099999,44883.910156,44695.359375,10246.186523,0.0,0.04920654248535339,45812.43080357144,47799.420572966694,45805.65109383993,40083.80757820004,-0.04156932752693258,0.04352671409565209,0.14274700586956643,-0.020087479520647267,0.05436160422859406,0.13798943281808837,2021,9
2021-09-14,47092.492188,38652152880,44963.074219,0.04735926103780885,1.0,-0.0238844381478301,0.015280442942524224,0.0,0.0,-0.021389504048996904,-0.0010092492578611032,46811.128906,52633.535156,63503.45703099999,44883.910156,44695.359375,10246.186523,-0.03947896002916355,0.001763751480761337,45772.236049000014,47797.90429690003,45610.55195319992,39971.50644538004,-0.04237985488479653,0.047957155746426935,0.14107663206352972,-0.006897633182725077,0.060088436089867844,0.13489288634604868,2021,9
2021-09-13,44963.074219,40969943253,46063.269531,-0.0238844381478301,0.0,0.01906603363269801,0.054606258069482196,0.0,0.0,-0.015547994923783606,-0.0006987863452057823,52633.535156,52633.535156,63503.45703099999,44883.910156,44695.359375,10246.186523,-0.12483040718291973,0.026275771671874837,46868.01618285716,47869.03333336669,45418.29421881992,39877.395273500035,-0.02091158063582171,0.05395929452434742,0.13894836679571235,0.008320823631383641,0.06618710975838285,0.1312395340250355,2021,9
2021-09-12,46063.269531,27881980161,45201.457031,0.01906603363269801,1.0,0.007074848735244403,0.0020456917465788184,0.0,0.0,-0.013098026566749599,0.0011903703532145315,52633.535156,52633.535156,63503.45703099999,44883.910156,44695.359375,10246.186523,-0.14120423610103597,0.007074848735244403,47680.89341500001,47926.70169276669,45182.87773445993,39785.706640690034,-0.005128837768608165,0.06072707396886568,0.1356560320145237,0.0208496584907626,0.07272011484872404,0.12685981834131455,2021,9
2021-09-11,45201.457031,34499835245,44883.910156,0.007074848735244403,1.0,-0.03249548425271244,0.029702323103859854,0.0,0.0,-0.014339316500819136,0.00010256085014224285,52633.535156,52633.535156,63503.45703099999,44883.910156,44428.289063,10246.186523,-0.14723740248552497,0.0,48358.488839142876,47900.92942716669,44950.47960945993,39725.77972663003,0.00955220321292318,0.06563778280767953,0.13151912734711002,0.030872147029432927,0.07902888654794761,0.12214506800213018,2021,9
2021-09-10,44883.910156,39154666597,46391.421875,-0.03249548425271244,0.0,0.006509485739778545,0.01210948627271825,0.0,0.0,-0.007676645882705238,0.0011920362717067732,52633.535156,52633.535156,63503.45703099999,46091.390625,44428.289063,10246.186523,-0.11859574437664243,0.006509485739778545,49092.98381685716,47924.58697926669,44699.06351571993,39652.692421950036,0.02437990416267838,0.07216087340202106,0.12726427350936798,0.0357893203389016,0.08521329803370332,0.11715313229686539,2021,9
2021-09-09,46391.421875,38672657013,46091.390625,0.006509485739778545,1.0,-0.015375366880069965,-0.020108150722638354,0.0,0.0,-0.00720073950161043,0.00041402366987615635,52633.535156,52633.535156,63503.45703099999,46091.390625,44428.289063,10242.347656,-0.12429612625505398,0.0,49512.45535700001,47897.70729176669,44413.448945399934,39555.62746101004,0.033712429185747066,0.07845052408900191,0.12280987045846382,0.03727698598148959,0.09077095062642436,0.111849875315102,2021,9
2021-09-08,46091.390625,49007762488,46811.128906,-0.015375366880069965,0.0,-0.11062160717008708,-0.0043347134050590475,0.0,0.0,8.510776636751675e-05,0.00288041376796444,52633.535156,52633.535156,63503.45703099999,46811.128906,44428.289063,10131.516602,-0.11062160717008708,0.0,49906.117745428586,47906.84101573336,44087.76808601993,39468.042109450034,0.041732593661073084,0.08662431997605335,0.11704978837710761,0.03759371451579191,0.09556384278445437,0.10618410168840883,2021,9
2021-09-07,46811.128906,65210059683,52633.535156,-0.11062160717008708,0.0,0.017006125728662988,-0.02317385964517843,0.0,0.0,0.016227320943896555,0.00600095821263089,52633.535156,52633.535156,63503.45703099999,47166.6875,43798.117188,10131.516602,0.0,0.1159048461056333,49956.91183028573,47806.407291800024,43767.902148519934,39356.71210945004,0.044983604924743466,0.09227093246498352,0.11208228031860192,0.0372360846342549,0.09900468460004494,0.10039465845025361,2021,9
2021-09-06,52633.535156,38884105426,51753.410156,0.017006125728662988,1.0,0.03621581213193608,-0.11607211122514857,0.0,0.0,0.008605358799423908,0.006788160964481773,51753.410156,51753.410156,63503.45703099999,47054.984375,43798.117188,10131.516602,0.0,0.0998496937870888,49159.97600442859,47537.149479300024,43351.16765633993,39176.53742195004,0.03413806976026655,0.0965598402364581,0.10655944882078602,0.03642982073926419,0.10127747861405896,0.09450666316581907,2021,9
2021-09-05,51753.410156,30322676319,49944.625,0.03621581213193608,1.0,-0.0016141808032423546,-0.03589098483947253,0.0,0.0,0.0032196738411561865,0.007168901755572876,50025.375,50025.375,63503.45703099999,47054.984375,42816.5,10131.516602,-0.0016141808032423546,0.061409873223446376,48742.32198657144,47239.25247410002,42946.76082039993,39015.97937508004,0.031818232375618344,0.0999491363656263,0.10074798860055097,0.039321724682485494,0.10286025989973806,0.08861855498777368,2021,9
2021-09-04,49944.625,37471327794,50025.375,-0.0016141808032423546,0.0,0.014143210074084835,-0.004206619773399075,1.0,0.0,0.0029952310082242725,0.008163689958782791,50025.375,50025.375,63503.45703099999,47054.984375,40869.554688,10131.516602,0.0,0.0631259507245347,48593.433035714304,46936.75013036669,42576.29910165993,38900.90281258004,0.035296071857258665,0.10241498487915196,0.09448100232499795,0.044116206800429346,0.10410320878178987,0.08312986859549323,2021,9
2021-09-03,50025.375,43206179619,49327.722656,0.014143210074084835,1.0,0.009840830407442207,0.0068085368535468135,1.0,0.0,0.007415667136340691,0.00908534606210401,49327.722656,49546.148438,63503.45703099999,47054.984375,39747.503906,10131.516602,0.0,0.048299628853080416,48455.33203128573,46594.154427233356,42211.40621103994,38793.59105477004,0.03994444425338804,0.10382852905400616,0.08810257218633143,0.05062032064069251,0.10535294388031628,0.0780910349046465,2021,9
2021-09-02,49327.722656,39508070319,48847.027344,0.009840830407442207,1.0,0.03562556399577566,0.018136622435197328,0.0,0.0,0.000120076455846857,0.007865385736146013,49058.667969,49546.148438,63503.45703099999,46942.21875,38152.980469,10131.516602,-0.004314031215314182,0.04057772820974726,48114.545759000015,46221.66302100002,41881.29871103993,38684.336054770036,0.04095228544978994,0.10363490253505357,0.08264230389642918,0.05754243367169032,0.10690769460592722,0.07337125209461473,2021,9
2021-09-01,48847.027344,39139399125,47166.6875,0.03562556399577566,1.0,0.002373885072616178,0.020397295790045258,0.0,0.0,-0.001212143998691095,0.006033338057959127,49058.667969,49546.148438,63503.45703099999,46942.21875,38152.980469,10131.516602,-0.038565671416018424,0.004781809551769429,48130.79743314288,45900.16028663335,41558.39867197993,38582.925586020036,0.04859758947637305,0.10447374666485362,0.07711890793055913,0.065681963134164,0.10869583517772922,0.06861347965818138,2021,9
2021-08-31,47166.6875,34730363427,47054.984375,0.002373885072616178,1.0,-0.03634760928264554,0.049282291066125875,0.0,1.0,-0.006856659765159699,0.004631883539136963,49058.667969,49546.148438,63503.45703099999,46942.21875,38152.980469,10131.516602,-0.040842600848154345,0.002402221880490044,48207.85881714288,45660.43385433335,41278.18187509993,38458.964531330035,0.055790642965337645,0.10616388077588534,0.07330455663914873,0.07393516044553154,0.11060538769866801,0.06393024291535654,2021,8
2021-08-30,47054.984375,31847007016,48829.832031,-0.03634760928264554,0.0,-0.0014839825759379631,0.02205520702183847,0.0,0.0,-0.0010139049775091736,0.005362555261695986,49546.148438,49546.148438,63503.45703099999,46942.21875,38152.980469,10131.516602,-0.014457559862526292,0.040211420151502704,48563.739397571444,45479.47421893335,41021.88593759992,38363.78101571004,0.0678166410585745,0.10866366037178411,0.06928683387076434,0.08183804400196858,0.11237981281351628,0.058856156684791536,2021,8
2021-08-29,48829.832031,25889650240,48902.402344,-0.0014839825759379631,0.0,-0.0031852806337657534,-0.019254534854904005,0.0,0.0,0.0004137320903157219,0.00726756816797613,49546.148438,49546.148438,63503.45703099999,46942.21875,38152.980469,10131.516602,-0.012992858462157798,0.04175736993684394,48633.999442285734,45259.66471373335,40715.699687599925,38248.52960946004,0.07455500940837714,0.11160228268206088,0.06450365813617252,0.08656402312277109,0.1133555475227515,0.05333309504946212,2021,8
2021-08-28,48902.402344,28568103401,49058.667969,-0.0031852806337657534,0.0,0.04508626297089977,-0.010668690796210245,0.0,0.0,-0.00038691963035525454,0.007384174944124239,49546.148438,49546.148438,63503.45703099999,46942.21875,38152.980469,10131.516602,-0.009838917541895462,0.04508626297089977,48634.440848571445,44963.198698100015,40413.61187509992,38167.33296883004,0.08164993276215829,0.11257560539406362,0.05885344171426246,0.09003138774217281,0.11322916735349006,0.047363490903833724,2021,8
2021-08-27,49058.667969,34511076995,46942.21875,0.04508626297089977,1.0,-0.041228304356014635,-0.014595351756237175,0.0,0.0,0.0011887388689970882,0.0063794899514705425,49546.148438,49546.148438,63503.45703099999,46942.21875,38152.980469,10131.516602,-0.052555642973105096,0.0,48674.51339314288,44661.10664080001,40089.98593759993,38046.77070320004,0.0898635760332108,0.11402150926954757,0.053702724216434974,0.0923081914046289,0.1119245588091583,0.04117162333761841,2021,8
2021-08-26,46942.21875,32666549568,48960.789063,-0.041228304356014635,0.0,0.02630002081401,0.03959336478316762,0.0,0.0,0.013189274150602158,0.009601242983852174,49546.148438,49546.148438,63503.45703099999,46717.578125,38152.980469,10131.516602,-0.011814427426836105,0.048016421827303285,48642.421875285734,44409.93072933334,39828.248125099926,38006.44253914004,0.0953050607475228,0.11503600635012663,0.047934125486323705,0.09410970187113463,0.10929381439576166,0.034433807396239066,2021,8
2021-08-25,48960.789063,32646349931,47706.117188,0.02630002081401,1.0,-0.03713772529266405,-0.02898725080745327,0.0,0.0,0.009770380518531253,0.010598538013730814,49546.148438,49546.148438,63503.45703099999,44801.1875,37337.535156,10131.516602,-0.03713772529266405,0.0648404618292762,48048.193080571444,44022.48893243334,39533.73625009993,37952.209765700034,0.09144653666258713,0.11354233391796015,0.04167152569411723,0.09648575491828731,0.1052999011745955,0.027223165579864594,2021,8
2021-08-24,47706.117188,35361168834,49546.148438,-0.03713772529266405,0.0,0.004551674230908135,0.026641024642426656,0.0,0.0,0.011010560558664275,0.012864620799962968,49546.148438,49546.148438,63503.45703099999,44695.359375,35350.1875,10131.516602,0.0,0.1085300382597046,47618.08482157144,43610.62460950002,39254.53398445993,37939.70917976004,0.09189183250538567,0.11097038183575368,0.034655637408030564,0.10163592329633064,0.1004015777543236,0.019612078993481993,2021,8
2021-08-23,49546.148438,34305053719,49321.652344,0.004551674230908135,1.0,0.008509476898836306,-0.03934861391374574,0.0,0.0,0.007194734858564782,0.013418538293048605,49339.175781,49339.175781,63503.45703099999,44695.359375,34292.445313,10131.516602,-0.00035516274284306724,0.10350723282443687,47112.13281257144,43102.16783866668,38969.36664069993,37911.849570380036,0.09303395107443867,0.10605256267240479,0.02789410388318587,0.10817768992670329,0.09438208847079563,0.011648594224933412,2021,8
2021-08-22,49321.652344,25370975378,48905.492188,0.008509476898836306,1.0,-0.008789842678462589,2.8432664627103896e-06,0.0,0.0,0.005827610175177724,0.014443383241728421,49339.175781,49339.175781,63503.45703099999,44695.359375,33581.550781,10131.516602,-0.008789842678462589,0.09419619557539348,46787.183035714304,42577.49778656668,38676.304531319925,37917.43839850003,0.0988711283657395,0.1008677872025644,0.020013644509538228,0.11764487361008782,0.08789594024348321,0.0035233730281892866,2021,8
2021-08-21,48905.492188,40585205312,49339.175781,-0.008789842678462589,0.0,0.05611587246636617,-0.006266039589622798,1.0,0.0,0.0050017947337908835,0.014946497108401463,49339.175781,49339.175781,63503.45703099999,44695.359375,32313.105469,10131.516602,0.0,0.10389929672648478,46528.81919642859,42024.41822926668,38376.13562505993,37925.54539068003,0.10718532598328624,0.09506644024429588,0.011880916404451365,0.12903236239184493,0.08132706985413404,-0.004796705220129689,2021,8
2021-08-20,49339.175781,34706867452,46717.578125,0.05611587246636617,1.0,0.04277544261522086,-0.004782346416716311,0.0,0.0,0.007805346465068205,0.015651782251127348,47793.320313,47793.320313,63503.45703099999,44695.359375,32110.693358999997,10131.516602,-0.0225082120462635,0.04524449021727997,46307.982701000015,41450.13548186668,38060.79445319993,37923.65898443003,0.11719737855280382,0.0890507168166006,0.0036160927622042225,0.14184043273959218,0.07462959274906439,-0.0133253936867925,2021,8
2021-08-19,46717.578125,37204312299,44801.1875,0.04277544261522086,1.0,0.0023677653895136626,0.05250774684930222,0.0,0.0,-0.0019567791023810963,0.013132969140777188,47793.320313,47793.320313,63503.45703099999,44428.289063,29807.347656,10131.516602,-0.06260566944092652,0.00839326575172021,45980.94140642859,40886.46113290001,37827.25960945993,38023.52894537003,0.12460066565724894,0.08087293541811393,-0.005161786434712342,0.1533945688237782,0.06802292372535453,-0.022264136588292842,2021,8
2021-08-18,44801.1875,32194123075,44695.359375,0.0023677653895136626,1.0,-0.028456465011732893,0.0637398701808964,0.0,1.0,-0.0022680629588511234,0.012027757763311341,47793.320313,47793.320313,63503.45703099999,44428.289063,29807.347656,10131.516602,-0.06481995638117106,0.006011267092038895,46094.148437714306,40420.34928393334,37648.591406339925,38134.115039120035,0.14036986949136138,0.07362182153584262,-0.012732002100534757,0.1646991747470204,0.06204641267816724,-0.031511683855453596,2021,8
2021-08-17,44695.359375,33451362600,46004.484375,-0.028456465011732893,0.0,-0.022159105669788327,0.042941171534097315,0.0,1.0,-0.000607266859337847,0.013255106178686941,47793.320313,47793.320313,63503.45703099999,44428.289063,29807.347656,10131.516602,-0.03742857634256947,0.0354772903760695,46221.24441985716,39990.39765633335,37443.370937599924,38269.48460943003,0.15580857227452505,0.06802343525581851,-0.02158674673205665,0.1722097976774567,0.05629294084590486,-0.04107499184415228,2021,8
2021-08-16,46004.484375,32776876610,47047.003906,-0.022159105669788327,0.0,-0.0010603958848730958,-0.00611779693922502,0.0,0.0,0.010932081959571707,0.01411205815546605,47793.320313,47793.320313,63503.45703099999,44428.289063,29807.347656,10131.516602,-0.015615496100968676,0.05894250933873739,46272.804129714306,39508.01712246668,37216.27414071993,38397.47753912003,0.17122567772202257,0.06157905471894766,-0.03076252592886269,0.17637743329467306,0.05073386502264445,-0.050403059918807835,2021,8
2021-08-15,47047.003906,30988958446,47096.945313,-0.0010603958848730958,0.0,-0.014570550768170482,-0.022744050929107817,0.0,0.0,0.00865424225311164,0.01377066548828585,47793.320313,47793.320313,63503.45703099999,43798.117188,29807.347656,10131.516602,-0.014570550768170482,0.07531894832008504,45808.67745571431,38987.168294366675,36919.059609479926,38500.57152350003,0.1749680589737338,0.05601737169805128,-0.041077621745297485,0.17559286930753915,0.045670256715418425,-0.05979805352858371,2021,8
2021-08-14,47096.945313,31211354442,47793.320313,-0.014570550768170482,0.0,0.07574073458530743,-0.016739458135990502,0.0,0.0,0.01653892211773449,0.013198517196668322,47793.320313,47793.320313,63503.45703099999,43798.117188,29807.347656,10131.516602,0.0,0.09121860439458854,45445.656808285734,38476.62779956668,36609.87628915993,38593.567226620034,0.1811236952734599,0.050990380182177476,-0.05139952277051614,0.1706881207978856,0.041213787257953056,-0.06907868013085992,2021,8
2021-08-13,47793.320313,31744259539,44428.289063,0.07574073458530743,1.0,-0.025559436356924255,-0.026231470307765785,0.0,0.0,0.012524250871929028,0.01079647111301273,46365.402344,46365.402344,63503.45703099999,42816.5,29807.347656,10131.516602,-0.041779283324836304,0.0376441106349187,44734.68247785716,37977.59537766668,36347.25863289993,38689.87410162003,0.17792298414354302,0.044854462374530744,-0.060548542044028195,0.1616331641870935,0.03658903478850152,-0.07792038834427152,2021,8
2021-08-12,44428.289063,33723620826,45593.636719,-0.025559436356924255,0.0,0.0001887783942234745,0.06372832026200956,0.0,0.0,0.020208379679068935,0.011192200716135674,46365.402344,46365.402344,63503.45703099999,40869.554688,29807.347656,10131.516602,-0.016645291229741087,0.11558927096377385,44226.29185285716,37586.719921933356,36133.153398519935,38778.926601620034,0.17664675036060673,0.040228056139516494,-0.0682270871053344,0.15228833092143995,0.03225365028060944,-0.08640875303132194,2021,8
2021-08-11,45593.636719,34319709073,45585.03125,0.0001887783942234745,1.0,-0.01683089231513996,-0.004542985923158184,0.0,0.0,0.026151824647568635,0.010130287088458487,46365.402344,46365.402344,63503.45703099999,39747.503906,29807.347656,10131.516602,-0.01683089231513996,0.1468652561882964,43391.13002242859,37172.126953166684,35871.39386725993,38894.99316412003,0.16730285778635298,0.036261013182817506,-0.07773749397774203,0.14332128749264234,0.027645830003006012,-0.09466305242950483,2021,8
2021-08-10,45585.03125,33546019517,46365.402344,-0.01683089231513996,0.0,0.058616336062578545,0.017853388351028055,0.0,0.0,0.024733669353831814,0.011406966011833065,46365.402344,46365.402344,63503.45703099999,38152.980469,29807.347656,10131.516602,0.0,0.21524981204739022,42329.40848228573,36793.96549483335,35593.22710943993,39005.453632870034,0.15044431642546596,0.03373502441072444,-0.08748075475667859,0.1376664462292984,0.022676432644931327,-0.10203981973834844,2021,8
2021-08-09,46365.402344,38734079049,43798.117188,0.058616336062578545,1.0,-0.01700527383009356,-0.021054542707453296,0.0,0.0,0.013597640437773324,0.00917941110915007,44555.800781,44555.800781,63503.45703099999,38152.980469,29807.347656,10131.516602,-0.01700527383009356,0.1479605695179377,41306.05747785716,36365.802734400015,35379.885000059934,39120.08011724003,0.1358489122194996,0.027866617834919772,-0.09560806383757409,0.13611713807563136,0.017237200190299284,-0.10835581766305066,2021,8
2021-08-08,43798.117188,36302664750,44555.800781,-0.01700527383009356,0.0,0.040622208284189464,0.056590269731482616,1.0,0.0,0.010359858057494013,0.010679662167379313,44555.800781,44555.800781,63503.45703099999,38152.980469,29807.347656,10131.516602,0.0,0.16781966266573606,40759.88281257144,36032.465885433354,35216.24007817994,39259.60070317003,0.13119881781527518,0.02317753983507036,-0.10299036547928031,0.13899926991165906,0.011749525641527201,-0.11361269681346853,2021,8
2021-08-07,44555.800781,40030862141,42816.5,0.040622208284189464,1.0,0.047638035864669206,-0.0035594060508419637,1.0,0.0,0.0024956200731991074,0.008362710053830397,42816.5,42816.5,63503.45703099999,38152.980469,29807.347656,10131.516602,0.0,0.12223211591003208,40341.367745714306,35643.18489586669,35040.868984439934,39349.59378911003,0.1318115332166188,0.017188954751499338,-0.10949858409624891,0.14447098507597175,0.0064166300957839385,-0.11766392573583047,2021,8
2021-08-06,42816.5,38226483046,40869.554688,0.047638035864669206,1.0,0.028229465293055086,0.0557253592353415,0.0,0.0,0.003642529894312986,0.006404915225271705,42235.546875,42235.546875,63503.45703099999,38152.980469,29807.347656,10131.516602,-0.032342239844621486,0.07120214949412042,40258.37444214288,35344.479166700025,34945.60906255993,39469.67582036003,0.13902865146963334,0.011414026392444099,-0.11462133052196002,0.14929374608983415,0.001428523295542969,-0.12089986295994119,2021,8
2021-08-05,40869.554688,35185031017,39747.503906,0.028229465293055086,1.0,0.0417928931737214,0.06161759316010883,0.0,0.0,-0.0003455476260266654,0.005947142269067617,42235.546875,42235.546875,63503.45703099999,38152.980469,29807.347656,10131.516602,-0.05890874282659568,0.0417928931737214,40135.35546885716,35123.33385420002,34895.159218799934,39611.31144536003,0.14269777565713077,0.006538862137564225,-0.11906074438018974,0.15019883053402464,-0.0030634381485004068,-0.12403765260528807,2021,8
2021-08-04,39747.503906,25372562724,38152.980469,0.0417928931737214,1.0,-0.026757979371297706,0.06987883772698306,0.0,1.0,-0.004180859052088455,0.0030976613163002423,42235.546875,42235.546875,63503.45703099999,38152.980469,29807.347656,10131.516602,-0.09666185732323368,0.0,40170.841518000016,34923.283854200025,34908.33453129994,39754.05394536003,0.15025957139963794,0.000428245091059364,-0.12189245958966329,0.14603939897467888,-0.007636243336530129,-0.12715352643394226,2021,8
2021-08-03,38152.980469,26189830450,39201.945313,-0.026757979371297706,0.0,-0.019335866349830887,0.07654142762903623,0.0,1.0,0.007559464660301838,0.004584979338494404,42235.546875,42235.546875,63503.45703099999,39201.945313,29807.347656,10131.516602,-0.07182579098545183,0.0,40349.978794714305,34827.77721356669,34949.644453179935,39862.56667973003,0.15855739363683874,-0.0034869378936459488,-0.12324651009108997,0.13467230602938735,-0.011742616627790142,-0.13075342722236516,2021,8
2021-08-02,39201.945313,25595265436,39974.894531,-0.019335866349830887,0.0,-0.03966975049204874,0.010364012542134518,0.0,0.0,0.018352998668901856,0.005988178043178962,42235.546875,42235.546875,63503.45703099999,37337.535156,29807.347656,10131.516602,-0.053524874454463946,0.07063560473343636,40083.63448657144,34676.66393230003,34947.56273441994,39971.05589848003,0.15592533828593072,-0.0077515792497055095,-0.12567827021680253,0.11603833056716865,-0.015561925064394388,-0.1350457189829602,2021,8
2021-08-01,39974.894531,26688438115,41626.195313,-0.03966975049204874,0.0,-0.014427457605874872,-0.006199545347338311,0.0,0.0,0.028426499924094607,0.0076331216631680375,42235.546875,42235.546875,63503.45703099999,35350.1875,29807.347656,10131.516602,-0.014427457605874872,0.17753817608463876,39422.96205357144,34474.069010433355,34859.11515629994,40082.24347661003,0.1435540736905857,-0.011045780827772779,-0.13031027874869439,0.09240825733110641,-0.018863969021390484,-0.1401563079803677,2021,8
2021-07-31,41626.195313,25802845343,42235.546875,-0.014427457605874872,0.0,0.05566640461246636,-0.05065101359963913,1.0,0.0,0.033511736585430635,0.00671688726669199,42235.546875,42235.546875,63503.45703099999,34292.445313,29807.347656,10131.516602,0.0,0.2316283219088152,38375.28348214288,34205.599739600024,34773.27921879994,40183.60425786003,0.12190061786040213,-0.01632516380258439,-0.13464011352346075,0.064044151067668,-0.021766114079447247,-0.14561332771338287,2021,7
2021-07-30,42235.546875,33072782960,40008.421875,0.05566640461246636,1.0,0.0003129226506775303,-0.03609508614182004,1.0,0.0,0.03116722526353984,0.004092831339370645,40008.421875,40008.421875,63503.45703099999,33581.550781,29807.347656,10131.516602,0.0,0.19138100964760213,37138.99832585716,33965.776041700025,34662.620234419934,40300.309687550034,0.0934241066731803,-0.0201036213652407,-0.1398919635317778,0.035451550125581474,-0.024445177289110494,-0.1513070250044774,2021,7
2021-07-29,40008.421875,27167146027,39995.90625,0.0003129226506775303,1.0,0.014945713191288875,0.028510813542304947,1.0,0.0,0.03202303250226142,0.005470009170325497,39995.90625,39995.90625,63503.45703099999,32313.105469,29807.347656,10131.516602,0.0,0.23776113962090697,36039.6674107143,33827.754557333355,34609.35421879994,40464.95578130003,0.06538751632574535,-0.022583480076667176,-0.14470796889406518,0.010225211871051462,-0.02711214493006985,-0.15699389828481433,2021,7
2021-07-28,39995.90625,38702404695,39406.941406,0.014945713191288875,1.0,0.055424286615434346,0.010431067559570514,1.0,0.0,0.04092713443895483,0.004764689532116327,39406.941406,39406.941406,63503.45703099999,32110.693358999997,29807.347656,10131.516602,0.0,0.22722175337129571,34913.208426285724,33642.36888026669,34478.88875005994,40622.239375050034,0.03777497210561953,-0.024261799034685998,-0.15123121520384006,-0.011840303504241138,-0.02950394717553533,-0.1626283095322023,2021,7
2021-07-27,39406.941406,35097370560,37337.535156,0.055424286615434346,1.0,0.05621887171036923,0.0319424907056691,1.0,0.0,0.028325243394566497,0.005468370088419147,37337.535156,37337.535156,63503.45703099999,29807.347656,29807.347656,10131.516602,0.0,0.2526285661812055,33541.83789057144,33483.79231776668,34361.964062559935,40790.33179693003,0.001733542373393611,-0.02555650611805658,-0.15759537741377017,-0.030269010495415173,-0.03216262242836655,-0.16758708566259506,2021,7
2021-07-26,37337.535156,51022126212,35350.1875,0.05621887171036923,1.0,0.030844758294300514,0.06620082903364326,1.0,0.0,0.015895608016733506,0.004172301236734951,35350.1875,35867.777344,63503.45703099999,29807.347656,29807.347656,9905.166992,0.0,0.18595548681381133,32610.451729857155,33312.08372403335,34332.46093755993,41023.794648500036,-0.02106238685003047,-0.029720479850900622,-0.16310859997893346,-0.041983973157748274,-0.03511064125280105,-0.17199254986577966,2021,7
2021-07-25,35350.1875,20856685287,34292.445313,0.030844758294300514,1.0,0.021169199023477296,0.0926348737499624,1.0,0.0,0.012684069324624155,0.00023546258675176773,34292.445313,35867.777344,63503.45703099999,29807.347656,29807.347656,9677.113281,0.0,0.1504695321690985,32102.826450857156,33188.33678393335,34336.496328179936,41286.02066413003,-0.032707584599469805,-0.03343845957003745,-0.16832632993346236,-0.04844506015400852,-0.03781532504964306,-0.17593802049064075,2021,7
2021-07-24,34292.445313,21664706865,33581.550781,0.021169199023477296,1.0,0.03925482535923078,0.0799182377134554,1.0,0.0,0.01016696284035382,0.0004583772104204518,33581.550781,35867.777344,63503.45703099999,29807.347656,29807.347656,9536.892578,0.0,0.12661989146291172,31708.62974314287,33200.669856833345,34388.535546919935,41576.23632819003,-0.04494006055071764,-0.03454249130399457,-0.17288002513100503,-0.05121373684252364,-0.03947589069964531,-0.1792977387752987,2021,7
